DateTime,AHU_ID,Flowrate,CHWS_Temperature,CHWR_Temperature,CHWR-CHWS,Supply_air_Temperature,Return_air_Temperature,Cooling_Power,Return_air_Co2,Supply_air_RH,Return_air_RH,Oncoil_Temperature,Offcoil_Temperature,Supply_air_static_pressure,Return_air_static_pressure,Differential_Pressure,Valve_Feedback,Outside_air_damper_feedback,Return_air_damper_feedback,Primary_air_damper_feedback,Exhaust_air_damper_feedback,VSD_feedback,Fan_power,Fan_energy,Room_ID,RH,Ambient_Temperature,CO2,Globe,PMV
2025-07-22 08:55:05,2,0.00375009,21.21,23.13,1.919999999999998,27.295,27.32,30.1621,416.2,77.9,74.42,17.85,34.31,-5.09375,-7.625,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,64.49,28.5027,427.0,27.3128,1.095665209222821
2025-07-22 09:00:05,2,0.00375009,21.3,23.19,1.890000000000001,27.295,27.335,29.6908,421.0,78.11,74.72,17.93,34.22,-5.28125,-6.9375,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,64.57,28.5027,427.6,27.3128,1.096358664413257
2025-07-22 09:05:05,2,0.00375009,21.36,23.19,1.830000000000002,27.32,27.32,28.7482,417.8,78.33,74.31,17.91,34.28,-5.28125,-7.28125,0.25,0.674999,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,64.65,28.5294,428.6,27.3652,1.109133261739185
2025-07-22 09:10:05,2,0.00375009,21.44,23.24,1.799999999999997,27.295,27.32,28.2769,416.2,78.3,74.26,17.93,34.36,-5.28125,-7.46875,0.25,0.7875,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,64.71,28.5027,428.0,27.3914,1.108964429258177
2025-07-22 09:15:05,2,0.00375009,21.5,23.27,1.77,27.185,27.32,27.8057,421.0,78.79,74.93,18.08,34.19,-5.28125,-7.09375,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,64.87,28.5027,427.6,27.3914,1.110351339639048
2025-07-22 09:20:05,2,1.61156,13.25,21.13,7.879999999999999,22.44,26.915,53197.6,422.6,86.36,77.23,21.48,30.38,143.469,76.6875,0.25,0.4125,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,67.06,28.316,439.4,27.4439,1.105378471321321
2025-07-22 09:25:05,2,1.76156,7.68,16.56,8.879999999999999,18.235,26.105,65528.4,431.4,86.93,73.8,20.87,25.51,111.156,71.8125,0.25,0.8125,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,60.6,28.0938,463.2,27.103,0.9638171648331106
2025-07-22 09:30:05,2,1.78437,4.86,13.87,9.009999999999998,15.53,25.24,67348.7,430.8,86.9,68.99,20.21,22.81,102.406,68.3125,0.25,0.3375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,54.73,28.0227,475.6,26.4738,0.8118523577334219
2025-07-22 09:35:05,2,1.67969,5.78,13.17,7.39,14.64,24.575,51998.6,436.8,89.85,65.85,19.75,22.69,98.0312,67.9375,0.25,0.7125,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,52.03,27.5693,483.8,25.7921,0.618455238944697
2025-07-22 09:40:05,2,1.60812,6.66,13.98,7.32,15.085,24.13,49311.6,436.2,91.09,64.83,19.49,23.43,99.4375,69.1875,0.25,0.85,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,51.27,27.1603,488.0,25.3726,0.4869507321060417
2025-07-22 09:45:05,2,1.50531,6.66,14.13,7.470000000000001,15.18,23.93,47104.9,440.6,90.79,64.77,19.34,23.46,96.2812,69.6875,0.25,0.7125,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,50.98,26.947,491.8,25.1891,0.4245034337605558
2025-07-22 09:50:05,2,1.45469,6.44,14.13,7.69,15.125,23.725,46861.3,445.4,90.87,64.66,19.2,23.52,100.656,66.0312,0.25,0.650002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,51.03,26.8492,500.0,24.9269,0.3721057507045876
2025-07-22 09:55:05,2,1.43375,6.28,14.04,7.759999999999999,15.11,23.615,46607.3,451.8,90.74,64.64,19.11,23.37,97.1562,67.5938,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,50.81,26.6358,501.6,24.7696,0.3141383743315335
2025-07-22 10:00:05,2,1.43906,6.16,13.95,7.789999999999999,14.975,23.47,46960.8,450.2,90.71,64.45,19.06,23.31,100.312,67.9375,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,50.49,26.6092,487.6,24.5074,0.2703673957664433
2025-07-22 10:05:05,2,1.43375,6.06,13.81,7.750000000000001,14.88,23.265,46547.2,440.6,90.79,64.45,18.91,23.22,98.5625,69.3438,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,50.27,26.4403,473.0,24.2976,0.2122745636576863
2025-07-22 10:10:05,2,1.43375,5.94,13.69,7.749999999999999,14.815,23.155,46547.2,442.2,90.95,64.34,18.85,23.13,101.0,67.9375,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,50.27,26.3691,467.6,24.1141,0.1751563366969396
2025-07-22 10:15:05,2,1.43563,5.87,13.6,7.73,14.68,23.01,46487.8,436.2,90.9,64.37,18.77,23.02,101.188,66.375,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,50.35,26.1024,455.6,24.0354,0.1224569063784174
2025-07-22 10:20:05,2,1.43563,5.81,13.58,7.77,14.625,22.9,46728.4,430.8,90.98,64.34,18.77,22.96,99.9688,68.125,0.25,0.887501,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,50.06,26.1469,451.8,23.8257,0.09786848229634044
2025-07-22 10:25:05,2,1.43719,5.75,13.52,7.77,14.625,22.86,46779.2,430.2,91.01,64.34,18.74,22.96,98.7188,68.8125,0.25,0.75,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,50.17,26.0313,444.2,23.7208,0.06570707711288035
2025-07-22 10:30:05,2,1.43031,5.75,13.46,7.710000000000001,14.585,22.75,46195.9,426.4,90.71,64.34,18.65,22.87,98.7188,68.8125,0.25,0.3375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,50.33,25.9069,440.0,23.6684,0.03989521809917729
2025-07-22 10:35:05,2,1.43187,5.69,13.43,7.739999999999999,14.53,22.655,46426.4,426.0,90.79,64.37,18.62,22.87,100.469,67.4375,0.25,0.7125,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,50.17,25.9069,440.0,23.511,0.01667518559832669
2025-07-22 10:40:05,2,1.43375,5.62,13.37,7.749999999999999,14.475,22.605,46547.2,426.0,90.9,64.45,18.57,22.81,98.5625,66.375,0.25,1.3625,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,50.08,25.8891,435.6,23.4586,0.005867411579370511
2025-07-22 10:45:05,2,1.43563,5.56,13.25,7.69,14.38,22.51,46247.2,421.6,90.71,64.53,18.51,22.69,97.6875,70.2188,0.25,0.375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,50.22,25.7913,431.4,23.3537,-0.02319504565087655
2025-07-22 10:50:05,2,1.43563,5.5,13.14,7.640000000000001,14.33,22.44,45946.5,421.6,90.82,64.45,18.45,22.57,96.4688,68.6562,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,50.11,25.6935,431.4,23.2489,-0.05406932236783776
2025-07-22 10:55:05,2,1.44062,5.43,13.14,7.710000000000001,14.275,22.36,46529.0,416.2,90.79,64.45,18.45,22.6,96.625,68.3125,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,50.06,25.5957,428.0,23.1702,-0.0808337679683292
2025-07-22 11:00:05,2,1.43563,5.43,13.14,7.710000000000001,14.26,22.295,46367.5,415.6,90.98,64.56,18.39,22.6,99.0938,66.9062,0.25,0.549999,0.05,0.05,0.05,0.05,12.4888,0,0,AC_LAB,50.46,25.4979,428.0,23.1178,-0.1006422900352971
2025-07-22 11:05:05,2,1.44062,5.4,13.11,7.709999999999999,14.26,22.25,46529.0,413.4,91.06,64.56,18.37,22.6,97.6875,67.4375,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,50.41,25.409,423.2,23.0129,-0.1296296636303116
2025-07-22 11:10:05,2,1.43375,5.37,13.02,7.649999999999999,14.18,22.2,45946.6,411.8,90.6,64.56,18.28,22.48,97.6875,71.0938,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,50.73,25.1868,423.8,22.9604,-0.1696459982217554
2025-07-22 11:15:05,2,1.43563,5.34,13.05,7.710000000000001,14.125,22.105,46367.5,411.4,90.79,64.61,18.31,22.45,99.9688,71.0938,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,50.52,25.2846,423.2,22.8818,-0.1666764092990306
2025-07-22 11:20:05,2,1.43719,5.31,12.96,7.650000000000001,14.06,22.105,46056.8,410.8,90.68,64.56,18.28,22.42,97.5,68.125,0.25,0.275002,0.05,0.05,0.05,0.05,12.5075,0,0,AC_LAB,50.54,25.2401,424.8,22.8293,-0.1808394950677008
2025-07-22 11:25:05,2,1.43563,5.31,12.93,7.62,14.085,22.05,45826.3,407.6,90.82,64.56,18.25,22.39,96.8125,67.9375,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,50.87,25.0179,420.6,22.8556,-0.209820315477473
2025-07-22 11:30:05,2,0.00375009,5.37,13.02,7.649999999999999,15.14,22.01,120.177,406.4,95.36,64.66,16.84,24.52,-8.25,-9.375,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,51.6,24.8312,419.4,22.8556,-0.2331972394104659
2025-07-22 11:35:05,2,0.00375009,5.53,13.37,7.839999999999999,15.34,22.155,123.162,406.4,94.23,64.77,11.56,24.75,-7.90625,-9.375,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,51.17,25.1423,419.4,23.4062,-0.1105054885006233
2025-07-22 11:40:05,2,0.00375009,5.62,13.66,8.04,15.665,22.36,126.304,402.6,94.09,68.72,11.9,24.93,-7.5625,-9.21875,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,50.38,25.5246,419.4,23.9568,0.02127114176337747
2025-07-22 11:45:05,2,0.00375009,5.72,14.01,8.29,16.205,22.605,130.231,401.6,93.09,65.18,11.44,25.01,-7.1875,-9.21875,0.25,0.7875,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,49.92,25.8624,419.4,24.6122,0.1634209319969252
2025-07-22 11:50:05,2,0.00375009,5.84,14.33,8.49,16.76,22.915,133.373,401.6,90.9,64.85,10.95,25.33,-7.1875,-8.6875,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,49.68,26.0758,419.4,25.0055,0.2509559669477778
2025-07-22 11:55:05,2,0.00375009,6.03,14.56,8.530000000000001,17.25,23.155,134.001,403.2,89.55,64.96,10.37,25.89,-7.03125,-8.6875,0.25,0.437502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,49.76,26.2713,419.4,25.2415,0.3160277638738452
2025-07-22 12:00:05,2,0.00375009,6.19,14.8,8.61,17.885,23.47,135.258,401.6,85.93,64.23,9.93,26.35,-6.84375,-8.34375,0.25,0.8125,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,49.57,26.3869,419.4,25.2415,0.3330109397994486
2025-07-22 12:05:05,2,0.00375009,6.38,14.97,8.59,18.395,23.725,134.944,401.6,86.2,64.04,11.27,26.18,-6.6875,-8.6875,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,49.79,26.4847,419.4,25.2677,0.3529267092860917
2025-07-22 12:10:05,2,0.00375009,6.53,15.09,8.559999999999999,18.545,23.875,134.472,401.6,86.01,67.69,12.6,26.06,-6.6875,-8.6875,0.25,0.612501,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,49.95,26.6358,415.2,25.2415,0.3743858605648341
2025-07-22 12:15:05,2,0.00375009,6.66,15.2,8.54,18.965,24.075,134.158,402.2,85.71,70.8,12.54,26.35,-6.6875,-7.96875,0.25,0.3375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,50.22,26.6803,415.6,25.2939,0.3909993020336383
2025-07-22 12:20:05,2,0.00375009,6.81,15.35,8.54,19.56,24.335,134.158,401.6,83.6,73.61,11.59,26.73,-6.6875,-8.15625,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,50.41,26.7514,415.6,25.2677,0.4000518111342451
2025-07-22 12:25:05,2,0.00375009,6.91,15.52,8.61,20.075,24.535,135.258,401.6,81.55,72.29,11.04,27.02,-6.5,-8.5,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,50.46,26.7959,415.6,25.2677,0.4075180333329299
2025-07-22 12:30:05,2,0.00375009,7.0,15.66,8.66,20.035,24.685,136.043,402.6,82.39,72.66,11.79,26.99,-6.5,-8.5,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,50.63,26.8936,415.2,25.2939,0.428125964776498
2025-07-22 12:35:05,2,0.00375009,7.12,15.78,8.66,20.725,24.875,136.043,401.6,80.84,73.39,11.5,27.22,-6.5,-8.15625,0.25,0.437502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,50.87,26.9648,415.2,25.3464,0.4488335217086842
2025-07-22 12:40:05,2,0.00375009,7.19,15.92,8.73,20.725,24.98,137.143,401.6,80.93,74.12,13.06,26.99,-6.5,-8.5,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,51.08,27.0626,416.2,25.3726,0.4698291911050391
2025-07-22 12:45:05,2,0.00375009,7.28,16.07,8.79,21.14,25.09,138.086,401.6,79.55,75.53,13.75,27.07,-6.5,-8.15625,0.25,0.575001,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,51.49,27.1603,415.6,25.425,0.4961726555168777
2025-07-22 12:50:05,2,0.00375009,7.34,16.24,8.899999999999999,21.64,25.29,139.814,401.0,78.49,76.26,11.76,27.74,-6.5,-7.8125,0.25,0.75,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,51.84,27.1603,410.8,25.4512,0.5027086774363227
2025-07-22 12:55:05,2,0.00375009,7.4,16.38,8.979999999999999,22.09,25.44,141.07,401.0,78.2,76.45,11.73,27.97,-6.3125,-7.96875,0.25,0.75,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,51.98,27.187,411.4,25.5037,0.5155851737500275
2025-07-22 13:00:05,2,0.00375009,7.49,16.47,8.979999999999999,22.59,25.605,141.07,403.2,78.06,75.34,11.56,28.23,-6.3125,-8.15625,0.25,0.3375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,51.92,27.2315,411.4,25.5561,0.5296984038384074
2025-07-22 13:05:05,2,0.00375009,7.59,16.56,8.969999999999999,22.925,25.75,140.913,401.6,76.6,72.39,11.1,28.72,-6.15625,-8.15625,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,52.08,27.3026,415.6,25.6348,0.5536062794137765
2025-07-22 13:10:05,2,0.00375009,7.68,16.61,8.93,23.225,25.805,140.285,401.6,75.76,71.26,11.1,28.77,-6.15625,-7.625,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,52.19,27.3737,411.4,25.661,0.5696401630672502
2025-07-22 13:15:05,2,0.00375009,7.74,16.64,8.9,23.465,25.955,139.814,401.6,75.14,69.12,11.36,28.98,-6.15625,-8.15625,0.25,0.612501,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,52.17,27.5248,411.8,25.7134,0.6012163218595902
2025-07-22 13:20:05,2,0.00375009,7.86,16.7,8.84,23.535,25.955,138.871,402.2,75.09,69.64,11.96,28.57,-5.96875,-7.96875,0.25,0.8125,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,52.27,27.5693,411.8,25.7921,0.6204255139036883
2025-07-22 13:25:05,2,0.00375009,7.96,16.76,8.8,23.83,26.05,138.243,401.6,74.57,69.64,11.62,29.21,-6.15625,-7.625,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,52.44,27.6404,411.8,25.8183,0.637002042293776
2025-07-22 13:30:05,2,0.00375009,8.08,16.84,8.76,23.94,26.105,137.614,401.6,74.47,68.85,12.14,28.8,-5.96875,-7.8125,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,52.63,27.6849,415.6,25.8708,0.6532373560351329
2025-07-22 13:35:05,2,0.00375009,8.17,16.93,8.76,22.765,26.105,137.614,401.6,76.09,72.37,15.98,27.45,-5.96875,-8.34375,0.25,0.3375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,52.92,27.7382,411.8,25.9232,0.6717201546807356
2025-07-22 13:40:05,2,0.00562501,8.26,17.04,8.78,22.59,26.155,206.888,398.4,77.57,81.34,15.35,27.97,-5.8125,-8.5,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,53.22,27.7826,412.4,25.9494,0.6851225295814561
2025-07-22 13:45:05,2,0.00375009,8.35,17.33,8.979999999999999,23.02,26.21,141.07,397.2,76.41,81.64,15.44,28.29,-5.8125,-8.15625,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,53.57,27.836,411.8,26.0281,0.7079269798149367
2025-07-22 13:50:05,2,0.00375009,8.42,17.79,9.37,23.155,26.305,147.197,396.2,76.47,82.37,14.87,28.69,-5.8125,-8.34375,0.25,0.475002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,53.73,27.8093,411.8,26.0281,0.7049423661081927
2025-07-22 13:55:05,2,0.00375009,8.48,18.19,9.71,23.01,26.4,152.538,401.0,92.79,68.5,21.04,31.18,126.0,73.7188,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,56.52,27.836,411.4,26.1329,0.7475357290327078
2025-07-22 14:00:05,2,0.00375009,8.42,18.62,10.2,23.915,25.995,160.236,403.2,92.98,75.93,21.62,33.27,141.031,72.6875,0.25,0.4125,0.05,0.05,0.05,0.05,12.5075,0,0,AC_LAB,66.95,27.3559,407.0,26.2116,0.7652225413252359
2025-07-22 14:05:05,2,0.00375009,8.45,21.07,12.62,25.875,26.01,198.253,396.8,86.71,79.69,21.77,34.76,134.031,73.7188,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,70.03,27.1603,408.0,26.2903,0.7684838920993169
2025-07-22 14:10:05,2,0.00375009,8.6,24.22,15.62,27.035,26.25,245.381,396.2,83.47,80.61,21.94,35.68,137.875,74.4375,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,71.33,27.2315,408.0,26.2116,0.7796599244745771
2025-07-22 14:15:05,2,0.00375009,9.05,25.74,16.69,27.55,26.51,262.19,398.4,82.49,80.72,22.2,36.11,140.688,72.1562,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,71.71,27.4004,408.0,26.264,0.8188856221119687
2025-07-22 14:20:05,2,1.47906,12.34,23.04,10.7,25.01,26.655,66296.2,396.8,79.01,79.8,22.06,31.13,143.312,76.6875,0.25,0.3375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,71.22,27.5248,407.0,26.2116,0.8284871153687884
2025-07-22 14:25:05,2,1.56812,9.42,18.36,8.94,20.17,25.955,58726.8,396.2,87.12,77.37,21.36,28.0,92.625,91.9062,0.25,0.575001,0.05,0.05,0.05,0.05,12.5075,0,0,AC_LAB,67.52,27.2048,408.6,26.0805,0.7257280524084085
2025-07-22 14:30:05,2,1.71813,5.62,15.09,9.469999999999999,17.02,24.995,68159.0,396.8,87.33,72.58,20.7,24.22,67.9688,95.0625,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,61.33,26.6092,407.6,25.5299,0.4995290337409404
2025-07-22 14:35:05,2,1.70219,4.89,13.69,8.8,15.355,24.17,62749.2,397.2,88.58,68.42,20.15,23.05,57.6562,85.2812,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,57.73,25.818,408.6,24.822,0.2437046581194419
2025-07-22 14:40:05,2,1.52969,6.56,14.25,7.69,15.585,23.67,49277.4,396.2,90.9,66.85,19.8,23.93,58.3438,85.2812,0.25,0.7875,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,56.22,25.3379,407.6,24.3763,0.09320945313137995
2025-07-22 14:45:05,2,1.51562,6.66,14.48,7.82,15.64,23.36,49649.7,391.4,90.79,66.69,19.54,23.99,58.5312,81.7812,0.25,0.4125,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.44,25.3379,407.6,24.0616,0.04267192201405583
2025-07-22 14:50:05,2,1.44062,6.56,14.42,7.86,15.625,23.21,47434.2,393.4,90.85,66.66,19.4,23.9,59.75,79.1562,0.25,0.7875,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.57,25.1156,407.6,23.8257,-0.02509604813008905
2025-07-22 14:55:05,2,1.4425,6.38,14.3,7.920000000000001,15.505,23.115,47858.5,391.8,90.9,66.58,19.37,23.84,56.4375,79.6875,0.25,0.375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.6,24.8756,408.0,23.6684,-0.08456918272969481
2025-07-22 15:00:05,2,1.43719,6.28,14.19,7.909999999999999,15.385,22.97,47622.1,391.8,90.79,66.48,19.37,23.67,59.5625,79.3125,0.25,0.3375,0.05,0.05,0.05,0.05,12.5075,0,0,AC_LAB,55.27,24.9289,407.6,23.5635,-0.09372614561186206
2025-07-22 15:05:05,2,1.43906,6.19,14.1,7.909999999999999,15.29,22.915,47684.2,391.4,90.68,66.5,19.43,23.69,59.2188,79.5,0.25,0.674999,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.44,24.8045,409.2,23.38,-0.1380011008766428
2025-07-22 15:10:05,2,1.43906,6.13,14.04,7.909999999999999,15.245,22.805,47684.2,392.4,90.93,66.39,19.4,23.64,57.6562,78.2812,0.25,0.3375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,54.76,24.8756,407.0,23.3013,-0.1422863605955533
2025-07-22 15:15:05,2,1.44062,6.09,13.98,7.890000000000001,15.195,22.655,47615.3,396.8,90.79,66.39,19.23,23.61,62.1875,81.0625,0.25,0.7875,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.27,24.6089,407.6,23.1178,-0.2068962687623905
2025-07-22 15:20:05,2,1.44062,6.06,13.98,7.920000000000001,15.18,22.565,47796.3,396.8,90.87,66.48,19.08,23.55,61.5,81.7812,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.33,24.5645,407.6,23.1178,-0.2126846925852625
2025-07-22 15:25:05,2,1.43906,6.03,13.93,7.899999999999999,15.14,22.51,47623.9,402.2,90.9,66.58,19.06,23.55,59.0625,80.7188,0.25,0.7875,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.63,24.3956,407.6,22.9604,-0.2597189748400504
2025-07-22 15:30:05,2,1.43719,6.0,13.9,7.9,15.085,22.455,47561.9,401.6,91.01,66.53,19.06,23.46,58.5312,80.1875,0.25,0.0,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.54,24.3689,407.6,22.9342,-0.2682651785615969
2025-07-22 15:35:05,2,1.4425,5.94,13.81,7.87,15.03,22.4,47556.4,396.2,90.71,66.48,18.97,23.37,59.5625,80.5625,0.25,0.3375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.11,24.4222,407.6,22.8818,-0.2696017886102606
2025-07-22 15:40:05,2,1.43719,5.91,13.75,7.84,14.975,22.305,47200.6,396.8,90.68,66.5,18.91,23.34,59.75,82.6562,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.33,24.2978,407.6,22.7507,-0.3062612799583709
2025-07-22 15:45:05,2,1.43906,5.81,13.69,7.88,14.965,22.25,47503.4,398.4,91.12,66.5,18.91,23.31,59.2188,80.375,0.25,0.3375,0.05,0.05,0.05,0.05,12.5075,0,0,AC_LAB,55.6,24.1555,407.6,22.6983,-0.3338175471218137
2025-07-22 15:50:05,2,1.43563,5.75,13.66,7.91,14.895,22.2,47570.3,397.2,90.93,66.39,18.85,23.25,59.2188,80.375,0.25,0.375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.52,24.1289,407.6,22.672,-0.3423751109856489
2025-07-22 15:55:05,2,1.43563,5.78,13.69,7.909999999999999,14.935,22.155,47570.3,396.8,91.12,66.56,18.8,23.34,58.6875,77.0625,0.25,0.375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.71,24.0844,405.4,22.6196,-0.3556081159167369
2025-07-22 16:00:05,2,1.43563,5.84,13.75,7.91,14.975,22.145,47570.3,391.4,91.14,66.77,18.8,23.4,58.0,79.1562,0.25,0.7875,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,56.03,23.9422,408.0,22.5147,-0.3917916752008032
2025-07-22 16:05:05,2,1.44062,5.84,13.75,7.91,14.975,22.105,47736.0,392.4,91.09,66.88,18.8,23.4,59.5625,81.25,0.25,0.3375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,56.09,23.9866,407.6,22.4361,-0.3937723304679173
2025-07-22 16:10:05,2,1.43563,5.81,13.69,7.88,14.935,22.09,47389.9,392.4,91.12,66.93,18.83,23.37,60.0938,79.6875,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,56.09,23.9422,403.2,22.4361,-0.4014802669997343
2025-07-22 16:15:05,2,1.43906,5.81,13.66,7.850000000000001,14.88,22.05,47322.5,391.8,90.98,66.99,18.77,23.28,59.0625,78.4375,0.25,0.237501,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,56.14,23.9422,407.6,22.3312,-0.4158206108476768
2025-07-22 16:20:05,2,1.43719,5.72,13.58,7.86,14.855,21.955,47321.1,393.0,90.95,67.1,18.65,23.19,59.4062,78.9688,0.25,0.3375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,56.33,23.7999,407.6,22.305,-0.4419449675131001
2025-07-22 16:25:05,2,1.43719,5.65,13.49,7.84,14.76,21.9,47200.6,393.0,90.74,67.02,18.54,23.02,60.2812,82.125,0.25,0.375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.92,23.8444,407.6,22.2525,-0.4432585456850183
2025-07-22 16:30:05,2,1.43563,5.56,13.34,7.78,14.585,21.795,46788.5,391.8,90.6,66.88,18.45,22.9,60.625,81.0625,0.25,0.375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.68,23.8177,408.0,22.1214,-0.4675354328975268
2025-07-22 16:35:05,2,1.43906,5.5,13.31,7.81,14.515,21.74,47081.4,391.4,90.87,66.69,18.42,22.87,58.6875,81.0625,0.25,0.3375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.73,23.7021,408.0,22.0428,-0.4961695766817821
2025-07-22 16:40:05,2,0.00375009,5.62,13.25,7.63,14.53,21.795,119.863,391.8,90.79,66.39,10.43,23.25,-7.90625,-9.375,0.25,0.612501,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.14,23.9599,408.6,22.3312,-0.4195567761164402
2025-07-22 16:45:05,2,0.00375009,5.75,13.37,7.619999999999999,15.275,22.105,119.706,398.4,90.22,65.99,8.36,23.67,-7.71875,-9.21875,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,53.52,24.6623,407.6,23.0129,-0.2249736082502154
